Order_ID,Customer_Name,Product_Category,Product_Name,Units_Sold,Unit_Price,Discount_%,Sales_Amount,Order_Date,City,Segment,Profit
1514,Kenneth Mcdaniel,T-Shirts,Oversized T-shirt,1,2343.72,0,2343.72,02-06-2025,Mumbai,Unknown,-760.9
1515,Lauren Bailey,Accessories,Sunglasses,3,4596.03,0,13788.09,01-07-2025,Delhi,Unknown,-866.29
1516,Brittany Munoz,Dresses,Casual Midi,-1,1039.31,0.94,-62.3586,01-07-2025,Ahmedabad,B2B,-104.79
1517,Benjamin Lutz,Jeans,Slim Fit Jeans,1,4944.25,0,4944.25,05-10-2024,Ahmedabad,B2B,-157.21
1518,Andrew Williams,Jeans,Slim Fit Jeans,1,706.71,0,706.71,23-06-2025,Delhi,Unknown,-285.44
1519,Jennifer Alvarado,Accessories,Belts,1,3762.86,0,3762.86,17-10-2024,Mumbai,B2B,2567.73
1520,James Taylor,T-Shirts,Crop Top,4,2685.985,0.71,3115.7426,30-04-2025,Mumbai,Unknown,-822.18
1521,Krista Nichols,Jeans,Straight Cut,1,2362.03,1.27,-637.7481,11-05-2025,Hyderabad,Unknown,-943.46
1522,Juan Rogers,Accessories,Sunglasses,6,2685.985,0.44,9024.9096,30-07-2024,Bangalore,B2B,547.09
1523,Bradley Rogers,T-Shirts,Oversized T-shirt,-2,2685.985,0.13,-4673.6139,16-12-2023,Ahmedabad,B2B,1475.12
1524,Cameron Bowen,Dresses,Wrap Dress,1,2685.985,0.47,1423.57205,15-07-2025,Hyderabad,B2C,2668.06
1525,David Morales,Accessories,Watches,5,4591.26,0,22956.3,03-01-2025,Hyderabad,B2B,-602.8
1526,Rachel Rios,Shoes,Sneakers,2,1884.25,0,3768.5,11-10-2024,Bangalore,Unknown,1177.57
1527,Mary Campos,Jeans,Slim Fit Jeans,1,3431.26,0,3431.26,15-08-2023,Bangalore,B2C,1931.28
1026,Jacob Morris,T-Shirts,Crop Top,0,2685.985,0,0,31-10-2023,Delhi,Unknown,2916.18
1529,John Robinson,T-Shirts,Classic Tee,1,3381.7,0,3381.7,18-03-2025,Delhi,Unknown,2953.76
1530,Michael Erickson,Jackets,Denim Jacket,6,2685.985,0,16115.91,30-09-2024,Hyderabad,B2C,1451.55
1531,Yesenia Thompson,Jeans,Ripped Denim,1,2685.985,0.37,1692.17055,11-06-2025,Ahmedabad,B2B,-173.83
1532,Teresa Davis,T-Shirts,Oversized T-shirt,1,2685.985,0.33,1799.60995,29-08-2023,Mumbai,B2B,2512.66
1533,Mark Reed,Dresses,Bodycon,1,3965.94,0,3965.94,11-12-2024,Mumbai,Unknown,-759.07
1534,Colin Lewis,T-Shirts,Graphic Tee,1,2685.985,0,2685.985,25-04-2025,Delhi,B2B,-836.06
1535,Austin Barrett,Accessories,Caps,1,720.35,0,720.35,22-12-2023,Bangalore,Unknown,1359.17
1536,Mark Compton,Dresses,Bodycon,1,2685.985,0,2685.985,13-05-2025,Delhi,B2B,1966.62
1537,Jonathan Holmes,Jeans,Ripped Denim,-1,2685.985,0.9,-268.5985,13-05-2025,Bangalore,Unknown,68.26
1538,Sabrina Barnett,Dresses,Bodycon,1,4767.61,0.01,4719.9339,13-05-2025,Ahmedabad,B2B,-956.8
1539,Sheryl Davis,Jeans,Straight Cut,1,2891.64,0,2891.64,13-05-2025,Mumbai,Unknown,2309.23
1540,Kurt Murillo,Jackets,Puffer Coat,1,2685.985,0,2685.985,06-01-2025,Ahmedabad,Unknown,815.28
1541,Michael Hodge,Accessories,Caps,1,2989.4,0,2989.4,29-03-2025,Mumbai,B2C,-530.72
1542,Sarah Welch,Jackets,Bomber Jacket,1,2044.17,0,2044.17,29-03-2025,Pune,Unknown,-798.37
1543,Angela Young,Dresses,Bodycon,1,4440.24,0.32,3019.3632,29-03-2025,Ahmedabad,B2B,1884.06
1544,Karen Contreras,Dresses,Maxi Dress,6,2685.985,0,16115.91,29-03-2025,Bangalore,Unknown,87.47
1545,Anthony Stephens,Dresses,Casual Midi,1,2685.985,0,2685.985,19-06-2025,Hyderabad,B2B,2526.29
1546,Daniel Brady,T-Shirts,Oversized T-shirt,1,2685.985,0,2685.985,03-09-2024,Ahmedabad,Unknown,1978.16
1547,Carlos Rogers,Dresses,Maxi Dress,6,2685.985,0.95,805.7955,15-05-2025,Pune,B2B,1018.03
1548,David Garcia,Jackets,Bomber Jacket,1,2273.15,0,2273.15,15-05-2025,Ahmedabad,B2C,-701.47
1549,Jenna Wong,Accessories,Sunglasses,1,2465.23,0.42,1429.8334,15-05-2025,Bangalore,Unknown,256.3
1550,Bradley Oneal,Jackets,Leather Jacket,1,2685.985,0.1,2417.3865,01-10-2024,Pune,B2C,2195.27
1551,Stanley Velez,Jackets,Leather Jacket,1,2656.77,1.05,-132.8385,01-10-2024,Mumbai,B2C,2293.08
1552,Daniel Villegas,Shoes,Slip-ons,1,883.76,0,883.76,01-10-2024,Ahmedabad,Unknown,-572.62
1553,Denise Snyder,Accessories,Belts,1,2685.985,0,2685.985,01-10-2024,Hyderabad,B2C,2824.43
1554,Christian Williamson,Shoes,Loafers,1,2345.71,0,2345.71,22-04-2025,Pune,Unknown,2041.71
1555,Linda Estrada,Accessories,Belts,1,2685.985,0,2685.985,22-04-2025,Bangalore,B2C,312.38
1556,Courtney Page,Jeans,Boyfriend Jeans,1,453.92,0,453.92,02-12-2024,Bangalore,B2B,2308.01
1557,Timothy Garcia,Jackets,Puffer Coat,1,4402.4,0,4402.4,12-01-2025,Hyderabad,B2C,-594.21
1558,Jacob Williams,T-Shirts,Graphic Tee,-2,2685.985,0,-5371.97,13-12-2023,Pune,Unknown,300.17
1559,William Phillips,Jackets,Leather Jacket,1,2685.985,0.09,2444.24635,13-12-2023,Mumbai,B2C,-548.18
1560,Angela Graham,Accessories,Caps,1,2685.985,0.71,778.93565,14-01-2025,Hyderabad,B2B,574.85
1561,Melissa Smith,Shoes,Sneakers,4,2685.985,0,10743.94,11-01-2025,Delhi,Unknown,2513.24
1562,Richard Harris,Accessories,Caps,1,2685.985,0,2685.985,11-01-2025,Hyderabad,B2B,930.14
1563,Cassie Johnson,Dresses,Maxi Dress,5,1571.12,0.65,2749.46,11-01-2025,Ahmedabad,Unknown,103.28
1564,Jerome Martinez,Jeans,Boyfriend Jeans,2,2685.985,0.67,1772.7501,11-01-2025,Pune,B2C,-953.17
1565,Angel Gonzalez,Accessories,Caps,1,1867.24,0.19,1512.4644,04-05-2025,Pune,B2B,784.96
1566,Brooke Garcia,Jackets,Puffer Coat,1,1696.72,0,1696.72,12-08-2024,Ahmedabad,B2B,953.07
1567,Andre Stone,Accessories,Belts,1,2685.985,0,2685.985,12-08-2024,Hyderabad,Unknown,2545.25
1568,Toni Marquez,Jeans,Ripped Denim,6,2685.985,0,16115.91,12-08-2024,Delhi,B2C,2403.01
1569,David Weaver,Dresses,Maxi Dress,1,2685.985,0.02,2632.2653,26-04-2025,Ahmedabad,Unknown,576.66
1570,William Aguilar,Jackets,Leather Jacket,1,4774.77,0.96,190.9908,08-04-2025,Mumbai,B2C,-146.17
1571,William James,Jackets,Denim Jacket,3,1308.06,0,3924.18,08-04-2025,Pune,B2C,-246.91
1572,Ross Taylor,Jackets,Leather Jacket,4,2685.985,0.82,1933.9092,19-02-2025,Delhi,Unknown,534.6
1573,Jeff Weaver,Jeans,Ripped Denim,1,3972.78,0,3972.78,01-12-2024,Hyderabad,Unknown,-902.58
1574,Megan Rodriguez,Accessories,Belts,-1,2685.985,0,-2685.985,13-03-2025,Ahmedabad,B2B,-803.35
1575,Aaron Patel,T-Shirts,Graphic Tee,1,615.07,0,615.07,01-10-2024,Ahmedabad,Unknown,638.16
1576,Rick Moran,Jackets,Denim Jacket,1,1882.14,0.6,752.856,05-01-2025,Ahmedabad,B2B,2554.79
1010,Dalton Logan,Dresses,Casual Midi,2,3134.69,0.07,5830.5234,05-01-2025,Delhi,Unknown,555.44
1578,Lauren Pearson,Dresses,Maxi Dress,1,2685.985,0,2685.985,26-07-2024,Bangalore,B2C,2604.12
1579,Wesley Harper,Shoes,Boots,3,2685.985,0,8057.955,18-02-2025,Hyderabad,B2B,-155.77
1580,Faith Ray,Dresses,Wrap Dress,1,2685.985,0,2685.985,22-06-2025,Hyderabad,B2B,-364.57
1581,Donald Brown,Jeans,Straight Cut,1,2685.985,0,2685.985,26-06-2025,Delhi,Unknown,1109.06
1582,David Noble,Jeans,Slim Fit Jeans,1,4809.9,0.92,384.792,28-09-2024,Mumbai,Unknown,-356.01
1583,Anthony Calhoun,Dresses,Casual Midi,1,2685.985,0,2685.985,29-03-2024,Pune,B2B,829.03
1584,Bryan Hughes,Dresses,Bodycon,5,2685.985,0.15,11415.43625,27-08-2024,Ahmedabad,B2B,2853.8
1585,Tina Keith,Shoes,Sneakers,-2,2738.72,0.89,-602.5184,11-11-2024,Delhi,Unknown,-709.13
1586,Scott Carroll,Shoes,Loafers,1,2685.985,0.78,590.9167,04-08-2024,Pune,B2B,1765.79
1587,Leslie Jones,Shoes,Loafers,-1,2685.985,0,-2685.985,04-08-2024,Mumbai,B2C,1376.9
1588,Amanda Wilkinson,Accessories,Sunglasses,1,2685.985,0,2685.985,03-05-2025,Delhi,B2B,526.32
1589,Scott Davis,Shoes,Loafers,1,527.07,0.45,289.8885,03-05-2025,Mumbai,B2C,2617.99
1590,Jesse Kennedy,Dresses,Maxi Dress,6,2685.985,0.67,5318.2503,03-05-2025,Bangalore,B2B,-104.43
1591,Bradley Lewis,T-Shirts,Graphic Tee,1,2685.985,0,2685.985,31-05-2025,Mumbai,Unknown,158.05
1592,Casey Sparks,Shoes,Sneakers,5,2685.985,0.52,6446.364,31-12-2024,Mumbai,Unknown,619.25
1593,Kristen Hernandez,T-Shirts,Graphic Tee,1,2685.985,0,2685.985,05-03-2025,Mumbai,Unknown,2598.93
1594,Patrick Garza,Jeans,Straight Cut,1,3784.99,0,3784.99,05-03-2025,Bangalore,Unknown,346.37
1595,Ronald Mcdaniel,Dresses,Bodycon,1,2685.985,0,2685.985,20-07-2025,Mumbai,B2C,1483.7
1596,Mark Campbell,Jackets,Puffer Coat,3,738.29,0,2214.87,23-09-2024,Ahmedabad,B2B,-871.38
1597,Linda Ross,T-Shirts,Crop Top,1,657.51,0.77,151.2273,04-08-2024,Delhi,B2C,2744.32
1598,Amanda Wilson,Jackets,Denim Jacket,1,3311.31,0,3311.31,04-08-2024,Pune,B2B,2944.25
1599,Jeffery Elliott,Jackets,Bomber Jacket,1,2685.985,0,2685.985,03-04-2025,Mumbai,Unknown,790.51
1600,Sonya Burke,Accessories,Watches,1,2685.985,0,2685.985,18-08-2023,Ahmedabad,B2B,-605.06
1601,Samuel Cortez,Accessories,Belts,1,2685.985,0,2685.985,07-08-2024,Mumbai,B2B,1282.26
1602,Scott Lewis,Dresses,Wrap Dress,1,4256.43,0,4256.43,27-05-2025,Bangalore,Unknown,2472.73
1603,Lisa Carter,Jackets,Bomber Jacket,1,2685.985,1.05,-134.29925,27-05-2025,Ahmedabad,Unknown,2700.72
1604,Gloria Phillips,T-Shirts,Graphic Tee,1,2685.985,0,2685.985,17-09-2024,Bangalore,B2B,2976.74
1605,Michele Ortiz,Accessories,Watches,0,2685.985,0.47,0,04-01-2025,Hyderabad,B2C,-339.59
1606,Jeremy Dickson,T-Shirts,Graphic Tee,6,2685.985,0,16115.91,06-02-2025,Delhi,Unknown,-527.18
1607,Matthew Marshall,Shoes,Loafers,1,4941.27,0,4941.27,08-10-2023,Delhi,B2C,515.06
1608,Lindsay Sanchez,Shoes,Slip-ons,3,3536.61,0.79,2228.0643,20-02-2025,Mumbai,B2C,-55.01
1609,Brian Flores,Shoes,Loafers,4,2685.985,0,10743.94,17-07-2025,Hyderabad,B2C,-939.39
1610,Chase Torres,Jeans,Straight Cut,5,2685.985,0,13429.925,29-05-2025,Hyderabad,B2B,-361.65
1611,Victor Acosta,T-Shirts,Graphic Tee,1,2685.985,1.07,-188.01895,08-11-2024,Delhi,Unknown,-351.41
1612,Stephanie Ferguson,Jackets,Puffer Coat,5,1010.24,0,5051.2,26-02-2025,Pune,Unknown,2174.98
1613,Anna Valdez,Accessories,Watches,1,1575.26,0,1575.26,08-01-2025,Delhi,B2C,-641.72
1614,Robert Ingram,Accessories,Sunglasses,-1,2685.985,0,-2685.985,17-04-2025,Mumbai,Unknown,319.85
1615,Joel Fitzpatrick,Dresses,Casual Midi,6,4962.7,0.02,29180.676,04-08-2023,Hyderabad,B2C,61.6
1616,Louis Owens,Shoes,Loafers,1,4443.82,0,4443.82,13-10-2023,Bangalore,B2C,1611.45
1617,Shelby Alvarez,Jeans,Boyfriend Jeans,1,1144.47,0,1144.47,10-03-2024,Pune,B2C,-863.76
1618,Leslie Morton,Dresses,Wrap Dress,1,2685.985,0.85,402.89775,24-08-2023,Mumbai,B2B,2113.08
1619,Anne Johnson,Jeans,Straight Cut,1,1470.99,0.7,441.297,14-12-2024,Bangalore,B2B,-668.13
1620,John Garcia,Dresses,Maxi Dress,6,2685.985,1.17,-2739.7047,16-09-2024,Delhi,Unknown,1796.21
1621,Scott Webb,T-Shirts,Classic Tee,6,639.67,0,3838.02,28-09-2024,Hyderabad,B2B,1599.1
1622,Sarah Griffin,Shoes,Slip-ons,1,2685.985,0,2685.985,28-09-2024,Bangalore,B2C,-880.92
1033,Kimberly Gomez,T-Shirts,Classic Tee,1,3369.55,0,3369.55,07-01-2025,Pune,B2C,1927.24
1624,Mark Mendoza,Jeans,Slim Fit Jeans,5,977.2,0,4886,07-01-2025,Pune,B2B,1003.06
1625,Edwin Brennan,Accessories,Watches,0,735.97,0.26,0,25-12-2024,Delhi,Unknown,1690.22
1626,Jennifer Olsen,Dresses,Maxi Dress,1,4695.15,0,4695.15,25-12-2024,Pune,B2C,1584.44
1004,Heather Gordon,Jeans,Ripped Denim,6,987.35,0,5924.1,04-02-2025,Mumbai,B2B,-108.36
1628,Gary Simon,Dresses,Bodycon,1,3345.58,0.26,2475.7292,15-04-2024,Hyderabad,Unknown,2274.54
1629,Dr. Daniel Sanchez,Shoes,Boots,1,829.14,0,829.14,15-04-2024,Ahmedabad,B2C,2172.06
1630,Taylor Duran,Jeans,Ripped Denim,1,2393.14,1,0,09-09-2023,Bangalore,Unknown,715.08
1631,Michelle French,Dresses,Casual Midi,1,2685.985,0,2685.985,13-06-2025,Hyderabad,B2C,186.7
1632,Wesley Brown,Jackets,Bomber Jacket,1,2618.69,0.11,2330.6341,25-11-2024,Pune,B2C,130.89
1633,Ryan Taylor,Jackets,Bomber Jacket,1,4599.41,0,4599.41,25-12-2024,Delhi,B2B,182.46
1634,Catherine Brock,Jackets,Puffer Coat,1,2685.985,0,2685.985,01-04-2025,Ahmedabad,B2B,108.15
1635,David Stuart,Accessories,Caps,1,2685.985,0,2685.985,16-08-2024,Delhi,B2C,857.97
1636,Ryan Griffin,Jackets,Denim Jacket,-2,2685.985,0,-5371.97,09-06-2025,Pune,B2C,2569.59
1637,Mr. Nicholas Reed,Shoes,Slip-ons,1,2644.73,0,2644.73,09-06-2025,Delhi,B2B,1402.25
1638,Michael Smith,Jeans,Boyfriend Jeans,1,2685.985,0.54,1235.5531,11-04-2025,Mumbai,Unknown,2346.22
1639,Jimmy Evans,Jeans,Boyfriend Jeans,1,4183.22,0,4183.22,02-07-2025,Bangalore,Unknown,532.81
1640,Matthew Moses,Accessories,Belts,1,2685.985,0,2685.985,03-12-2024,Pune,B2C,1823.75
1641,Heather Mitchell,Accessories,Caps,1,1278.98,0.54,588.3308,22-06-2025,Ahmedabad,B2C,34.99
1642,Martha Lynch,Jackets,Denim Jacket,3,2685.985,0,8057.955,10-09-2024,Hyderabad,B2C,2906.72
1643,Alyssa Zhang,Shoes,Boots,-1,2685.985,0.35,-1745.89025,24-09-2024,Bangalore,B2B,2589.43
1644,Thomas Tanner,Dresses,Wrap Dress,1,2685.985,0,2685.985,24-09-2024,Hyderabad,B2C,1343.06
1645,Brian Floyd,T-Shirts,Classic Tee,-2,2660.45,0.22,-4150.302,08-10-2023,Bangalore,B2B,-825.82
1646,Cody Mahoney,Jeans,Ripped Denim,0,3393.47,0.38,0,07-02-2025,Ahmedabad,Unknown,925.07
1647,Katherine Moore,Shoes,Boots,1,498.95,1.19,-94.8005,29-06-2025,Mumbai,B2C,-433.87
1648,Tracy Frey,Jackets,Bomber Jacket,1,2685.985,0,2685.985,30-03-2025,Mumbai,B2B,-952.5
1649,Amy Wood,Shoes,Boots,1,2685.985,0.06,2524.8259,09-01-2025,Hyderabad,B2B,-640.58
1650,Anne Hall,Dresses,Wrap Dress,2,2685.985,0.96,214.8788,21-11-2024,Mumbai,Unknown,1943.2
1651,Jennifer White MD,Shoes,Sneakers,3,2685.985,0.05,7655.05725,21-11-2024,Mumbai,Unknown,-551.78
1652,Richard Hayes,Dresses,Maxi Dress,1,2375.56,0.59,973.9796,21-11-2024,Hyderabad,Unknown,2699.88
1653,Benjamin Johnson,Jackets,Denim Jacket,1,2563.6,0.88,307.632,14-06-2025,Mumbai,B2B,516.95
1654,Andrew Clark,Accessories,Caps,1,2685.985,0,2685.985,19-08-2024,Ahmedabad,B2B,1433.43
1655,Anthony Kent,Jeans,Boyfriend Jeans,5,1385.86,0.71,2009.497,01-06-2025,Mumbai,B2C,1839.94
1656,John Lopez,Shoes,Slip-ons,1,2685.985,0,2685.985,21-12-2024,Delhi,Unknown,1872.27
1657,Christopher Vargas,Jeans,Ripped Denim,1,2685.985,0,2685.985,16-08-2024,Bangalore,B2B,2507.93
1658,Ryan Weaver,Jackets,Puffer Coat,1,2685.985,0,2685.985,03-04-2025,Bangalore,Unknown,2996.16
1659,Robert Richards,Shoes,Sneakers,1,1014.86,0.31,700.2534,03-04-2025,Pune,B2C,-379.55
1660,Harold Smith,Jeans,Slim Fit Jeans,1,2685.985,1.1,-268.5985,21-03-2025,Mumbai,B2B,2345.37
1661,Jamie Tucker,Shoes,Boots,-2,2685.985,0,-5371.97,07-12-2024,Bangalore,Unknown,49.2
1662,Christine Burton MD,Accessories,Belts,6,2685.985,0.96,644.6364,07-12-2024,Ahmedabad,B2C,665.51
1663,Miguel Odonnell,Shoes,Loafers,3,2685.985,0,8057.955,10-08-2024,Bangalore,Unknown,2091.53
1664,Keith Martinez,Shoes,Boots,-1,2685.985,0,-2685.985,20-05-2025,Hyderabad,Unknown,844.94
1665,Christopher Merritt DVM,T-Shirts,Crop Top,1,4504.03,0,4504.03,23-03-2025,Delhi,B2C,1488.95
1666,Hannah Santos,Jeans,Straight Cut,1,973.63,0,973.63,13-11-2024,Delhi,B2C,-148.67
1667,Taylor Pugh,Shoes,Sneakers,1,4021,0,4021,02-11-2024,Mumbai,B2B,2323.66
1668,Miranda Holland,Jeans,Boyfriend Jeans,1,2534.08,0,2534.08,22-10-2024,Hyderabad,Unknown,941.2
1669,Brooke Dillon,Shoes,Boots,0,1838.63,0,0,22-10-2024,Pune,B2C,-524.25
1670,Jennifer Scott,T-Shirts,Classic Tee,1,2685.985,0.69,832.65535,14-08-2024,Hyderabad,B2B,462.22
1671,Elizabeth Ross,Jeans,Slim Fit Jeans,1,4417.34,0,4417.34,30-11-2024,Ahmedabad,B2B,-72.28
1672,Paul Krueger,Accessories,Belts,5,2685.985,0,13429.925,30-11-2024,Delhi,B2B,-587.27
1673,Sierra Evans,Accessories,Watches,1,3992.21,0.67,1317.4293,30-11-2024,Mumbai,Unknown,617.12
1674,Jonathan Wagner,Jeans,Straight Cut,1,2685.985,0.19,2175.64785,04-05-2025,Bangalore,Unknown,-680.26
1675,Samuel Wiley,Dresses,Casual Midi,1,2685.985,0,2685.985,01-05-2025,Mumbai,B2C,340.43
1676,Kristine Khan,Dresses,Maxi Dress,0,4351.82,0,0,01-05-2025,Bangalore,Unknown,1818.14
1677,Amy Stewart,Jackets,Bomber Jacket,1,4639.86,0.69,1438.3566,10-10-2023,Hyderabad,Unknown,1323.79
1048,Michael Keller,Accessories,Watches,4,1429.93,0,5719.72,14-11-2024,Ahmedabad,B2B,1844.84
1679,Justin Rose,T-Shirts,Classic Tee,1,4198.5,0,4198.5,21-07-2024,Pune,Unknown,2518.86
1680,Ryan Becker,Jeans,Straight Cut,1,2685.985,0,2685.985,26-09-2024,Ahmedabad,B2B,2873.92
1681,Jessica Lara,Dresses,Maxi Dress,1,2685.985,0.26,1987.6289,15-02-2024,Ahmedabad,B2B,-579.16
1682,Sophia Fischer,Accessories,Sunglasses,5,4307.08,1.26,-5599.204,28-12-2024,Delhi,B2C,961.46
1683,Tracy Taylor,Jeans,Ripped Denim,1,1743.64,0,1743.64,28-12-2024,Pune,B2C,32.33
1684,Mark Silva,Dresses,Maxi Dress,-2,3537.97,0.26,-5236.1956,05-08-2024,Bangalore,Unknown,1385.75
1685,Johnny Berg,Dresses,Bodycon,4,2685.985,0,10743.94,05-08-2024,Hyderabad,B2B,1108.04
1686,Christine Cox,Jeans,Boyfriend Jeans,1,2685.985,0.06,2524.8259,05-08-2024,Pune,Unknown,718.58
1687,Andrew Harris,Jackets,Denim Jacket,1,2685.985,0,2685.985,12-07-2025,Hyderabad,Unknown,1132.23
1688,Donna Winters,Accessories,Watches,1,4177.86,0,4177.86,12-07-2025,Hyderabad,Unknown,2610.69
1689,Travis Washington,T-Shirts,Oversized T-shirt,1,1193.48,0,1193.48,12-07-2025,Pune,Unknown,2629.51
1690,Mary Tran,Jackets,Puffer Coat,5,1941.39,0.54,4465.197,04-03-2025,Delhi,B2C,206.95
1691,Kathryn Hardy,Shoes,Boots,6,2878.51,0,17271.06,18-04-2025,Mumbai,Unknown,2503.51
1692,Robert Willis,T-Shirts,Oversized T-shirt,1,2509.38,0.67,828.0954,02-10-2024,Ahmedabad,B2C,39.25
1693,Dylan Townsend,Jackets,Leather Jacket,1,2685.985,0,2685.985,27-09-2024,Bangalore,B2C,2028.4
1694,Kenneth Garcia,Jeans,Boyfriend Jeans,1,2685.985,0,2685.985,05-02-2025,Hyderabad,B2B,264.6
1695,Lance Gonzales,Jackets,Leather Jacket,1,3785.14,0,3785.14,05-02-2025,Mumbai,B2C,-982.7
1696,Noah Wade,Shoes,Sneakers,1,532.47,0,532.47,05-02-2025,Mumbai,B2B,666.49
1697,Sandra Peterson,Accessories,Belts,2,1758.97,0,3517.94,12-02-2025,Delhi,Unknown,2026.97
1698,Megan Mays,Shoes,Loafers,1,2111.87,0,2111.87,29-07-2024,Hyderabad,B2C,-621
1699,Linda Long,Shoes,Sneakers,6,701.16,0,4206.96,09-02-2025,Delhi,B2C,2632.17
1700,Ronald Arias,T-Shirts,Oversized T-shirt,1,3332.06,0.47,1765.9918,28-10-2024,Mumbai,Unknown,1969.67
1701,Susan Lambert,Dresses,Wrap Dress,2,3402.47,1.05,-340.247,28-10-2024,Ahmedabad,Unknown,1713.45
1702,Christopher Patrick,Shoes,Sneakers,1,792.36,0,792.36,29-03-2025,Ahmedabad,Unknown,990.35
1703,Joy Garcia,Jeans,Slim Fit Jeans,1,2685.985,0.92,214.8788,30-01-2025,Pune,B2B,-96.41
1704,Ryan Jordan,T-Shirts,Classic Tee,1,2685.985,0.47,1423.57205,21-09-2024,Bangalore,B2B,2611.36
1705,Cynthia Conway,Shoes,Sneakers,-2,4170.76,0,-8341.52,12-05-2025,Bangalore,Unknown,826.76
1706,Sarah Thompson,Jackets,Denim Jacket,5,4827.89,0.84,3862.312,12-05-2025,Ahmedabad,B2C,2824.1
1707,Jack Phelps,Jackets,Puffer Coat,6,2685.985,0,16115.91,12-05-2025,Mumbai,B2B,1903.2
1708,Willie Hodge,Accessories,Sunglasses,0,2685.985,0.55,0,05-06-2025,Delhi,Unknown,1400.39
1709,Jerry Carroll,Jackets,Denim Jacket,5,1717.79,0,8588.95,28-09-2024,Ahmedabad,B2B,2264.16
1710,Michael Allen,Accessories,Watches,-1,2685.985,0.45,-1477.29175,11-10-2024,Ahmedabad,B2C,-333.46
1711,Zachary Phillips,Accessories,Watches,1,2685.92,0,2685.92,20-10-2024,Pune,B2B,2804.29
1712,Ricardo Moran,Accessories,Belts,-1,2386.58,0,-2386.58,14-08-2024,Pune,B2B,1879.59
1713,Ms. Sheila Ward,T-Shirts,Graphic Tee,1,2685.985,0,2685.985,01-11-2024,Pune,B2C,832.34
1714,Stephen Allen,T-Shirts,Graphic Tee,1,2685.985,0,2685.985,01-11-2024,Hyderabad,B2C,-746.03
1715,Austin Reilly,Accessories,Watches,1,3863.51,0,3863.51,19-05-2025,Mumbai,B2C,-830.55
1716,Michael Crawford,Dresses,Casual Midi,1,980.17,0,980.17,23-07-2024,Mumbai,B2B,275.05
1717,Marie Nelson,T-Shirts,Crop Top,4,1279.2,0.27,3735.264,15-11-2024,Delhi,B2C,453.7
1718,Christina Meyers,Jackets,Denim Jacket,5,3988.99,0,19944.95,25-05-2025,Hyderabad,B2C,1430.08
1719,Lisa Vang,Jeans,Boyfriend Jeans,3,4407.79,0.64,4760.4132,15-03-2025,Delhi,B2B,1150.06
1720,Dylan Armstrong,Jackets,Leather Jacket,3,3667.54,0.57,4731.1266,31-07-2023,Ahmedabad,B2B,459.43
1721,Stephen Berry,Dresses,Wrap Dress,1,2685.985,0,2685.985,10-10-2024,Delhi,B2C,788.55
1722,David Vincent,Jackets,Bomber Jacket,1,2685.985,0.85,402.89775,10-10-2024,Mumbai,B2C,1010.08
1723,Mary Singh,Dresses,Bodycon,4,2685.985,0.2,8595.152,19-06-2025,Ahmedabad,B2B,351.59
1724,Robin Hughes,Jeans,Ripped Denim,1,2047.6,0.92,163.808,21-09-2024,Bangalore,B2B,123.78
1725,Jonathan Schmidt,Dresses,Maxi Dress,3,671.5,0,2014.5,13-08-2024,Hyderabad,B2B,1938.72
1726,Grace Montoya,Dresses,Bodycon,5,1363.51,1.26,-1772.563,03-02-2025,Bangalore,B2C,2854.74
1727,Ashley Nguyen,Accessories,Watches,5,2685.985,0.76,3223.182,03-02-2025,Mumbai,Unknown,1252.83
1728,Paige Lee,Shoes,Loafers,1,733.15,0.27,535.1995,25-01-2025,Ahmedabad,B2B,273.12
1729,Beth Wolfe,Jeans,Boyfriend Jeans,1,416.58,0,416.58,25-01-2025,Bangalore,B2B,-765.44
1730,Jessica Carr,Dresses,Wrap Dress,0,3933.55,0,0,09-01-2025,Bangalore,B2C,2728.66
1731,Becky Gordon,Jackets,Leather Jacket,1,2685.985,1,0,28-08-2024,Mumbai,Unknown,2108.61
1732,Mary Kline,Dresses,Wrap Dress,5,4982.68,0,24913.4,06-11-2023,Mumbai,B2B,2239.42
1733,Selena Baker,Jackets,Bomber Jacket,-2,721.25,0,-1442.5,29-01-2025,Delhi,Unknown,-936.38
1734,Mr. Lawrence Parks,Jackets,Leather Jacket,0,2685.985,0,0,30-01-2025,Hyderabad,Unknown,-461.7
1735,Martha Fitzgerald,Jackets,Puffer Coat,4,2685.985,1.06,-644.6364,28-12-2024,Mumbai,Unknown,2607.43
1736,Alexandria Smith,Jackets,Puffer Coat,1,1144.47,0.09,1041.4677,07-08-2024,Bangalore,B2B,1236.62
1737,Nicholas Fisher,Dresses,Casual Midi,5,2220.47,0,11102.35,07-08-2024,Pune,B2C,-156.87
1738,Barbara Patel,T-Shirts,Classic Tee,1,1171.19,0,1171.19,10-02-2025,Ahmedabad,B2C,2205.44
1739,Brent Rios,Jackets,Denim Jacket,3,963.18,0,2889.54,01-01-2025,Mumbai,B2B,-114.6
1740,Jesus Ramirez,Jeans,Slim Fit Jeans,2,2685.985,0,5371.97,24-06-2025,Ahmedabad,B2B,796.49
1741,Jennifer Dominguez,T-Shirts,Graphic Tee,1,1762.56,0.98,35.2512,13-01-2024,Ahmedabad,B2B,1217.93
1742,Evan Huynh,Jeans,Ripped Denim,1,2685.985,0.03,2605.40545,13-01-2024,Bangalore,B2C,-222.56
